idx,device_id,latitude,longitude,snapshot_datetime,collector_id,destination_request_id,snapshot_datetime_unix
-Mvj6Tr6J17wxynHEV6w,96ddc11dcb259ebd,31.2937293,30.0659052,2022-02-12 20:07:03.111103,99,99.0,1644696423
-Mvj6VF9UQN7J_uMVIa2,96ddc11dcb259ebd,31.2937957,30.0659445,2022-02-12 20:07:08.810005,99,99.0,1644696428
-Mvj6WK1QdHvO_L3G0VX,96ddc11dcb259ebd,31.2937957,30.0659445,2022-02-12 20:07:13.218201,99,99.0,1644696433
-Mvj6XhwI5fbidAhaqO6,96ddc11dcb259ebd,31.2938355,30.0659682,2022-02-12 20:07:18.907987,99,99.0,1644696438
-Mvj6Yl0hzMDtujijAz9,96ddc11dcb259ebd,31.2938355,30.0659682,2022-02-12 20:07:23.201259,99,99.0,1644696443
-Mvj6_7tjj87z6Am3qcg,96ddc11dcb259ebd,31.2938505,30.0659771,2022-02-12 20:07:28.825253,99,99.0,1644696448
-Mvj6aC71G7kgukLEqZM,96ddc11dcb259ebd,31.2938505,30.0659771,2022-02-12 20:07:33.192247,99,99.0,1644696453
-Mvj6bb6XrWEtY9c6ywp,96ddc11dcb259ebd,31.2938474,30.0659753,2022-02-12 20:07:38.951660,99,99.0,1644696458
-Mvj6jdmzdz1K4ryX65n,96ddc11dcb259ebd,99.0,99.0,2022-02-12 20:08:11.890372,99,99.0,1644696491
-Mvj6k5Qg5UxMBrIzEMk,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:13.723144,99,99.0,1644696493
-Mvj6l7W5Z1anm5wtlDl,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:17.953720,99,99.0,1644696497
-Mvj6mUxhgnJbOGItU2F,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:23.549370,99,99.0,1644696503
-Mvj6nZNwqwmSLA0-_vh,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:27.928548,99,99.0,1644696507
-Mvj6oviv1B9v05yxWIj,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:33.516944,99,99.0,1644696513
-Mvj6pyN7uw5_tjgmzgz,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:37.784378,99,99.0,1644696517
-Mvj6rwGbc7Htbp-ic0p,96ddc11dcb259ebd,31.2936719,30.0670652,2022-02-12 20:08:45.841253,99,99.0,1644696525
-Mvj6sbmJu8Fhzd1yiL7,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:08:48.626019,99,99.0,1644696528
-Mvj7W8207Y80pU4yYCW,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:34.595166,99,99.0,1644696694
-Mvj7WyZJxqyZYBPLU0a,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:38.020294,99,99.0,1644696698
-Mvj7YJD7CEIXkEXvsrm,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:43.502301,99,99.0,1644696703
-Mvj7ZhGFINjKKPRAISc,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:49.201052,99,225189.0,1644696709
-Mvj7_d8Y_jcfkS8vDr-,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:53.033574,99,225189.0,1644696713
-Mvj7b2XAhtfSd9W03rT,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:11:58.818669,99,225189.0,1644696718
-Mvj7c4yzLRPZ6optpvJ,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:03.070109,99,225189.0,1644696723
-Mvj7dUe0t4MjedSNrmt,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:08.810285,99,225189.0,1644696728
-Mvj7eXE7RKQizg0XWfe,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:13.071476,99,225189.0,1644696733
-Mvj7kZmbOpLIW7-uEng,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:37.809906,99,225189.0,1644696757
-Mvj7kgGq4hDggrT0EFI,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:38.289694,99,225189.0,1644696758
-Mvj7m0nBJY8sI4MmC7j,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:43.763463,99,99.0,1644696763
-Mvj7n3cUcwpOiPvsgQ6,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:12:48.040640,99,99.0,1644696768
-Mvj7oVRHf933En8ijnm,96ddc11dcb259ebd,31.2933472,30.0670652,2022-02-12 20:12:53.916056,99,99.0,1644696773
-Mvj7pVRoqsKdhMNc_C1,96ddc11dcb259ebd,31.2933472,30.0670652,2022-02-12 20:12:58.012600,99,99.0,1644696778
-Mvj7qwjYv6vBkJ_GhS7,96ddc11dcb259ebd,31.2936715,30.0670652,2022-02-12 20:13:03.919345,99,99.0,1644696783
-Mvj7rxPCIN2VNJ9MRTg,96ddc11dcb259ebd,31.2936715,30.0670652,2022-02-12 20:13:08.058152,99,99.0,1644696788
-Mvj7tMnoM5ErZ9j4bDc,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:13:13.843734,99,99.0,1644696793
-Mvj7uOXPkSbjeOwZtLN,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:13:18.049980,99,99.0,1644696798
-Mvj7vmXMXH1FLLp6w7x,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-12 20:13:23.746314,99,99.0,1644696803
-MvjDPUUc6a07nTrRdGs,96ddc11dcb259ebd,31.29874,30.058093,2022-02-12 20:37:20.223769,99,99.0,1644698240
-MvjDQBWwQ5KpIqaSnRf,96ddc11dcb259ebd,31.29874,30.058093,2022-02-12 20:37:23.105652,99,99.0,1644698243
-MvjDRk2i75X23iNmnQC,96ddc11dcb259ebd,31.2987471,30.0580964,2022-02-12 20:37:29.475460,99,99.0,1644698249
-MvjDScVvsZvFfi-9_fr,96ddc11dcb259ebd,31.2987471,30.0580964,2022-02-12 20:37:33.088709,99,99.0,1644698253
-MvjDU9H6oYTSWJ-aEaM,96ddc11dcb259ebd,31.2988041,30.0579646,2022-02-12 20:37:39.346332,99,99.0,1644698259
-MvjDV480k_AGLT4Ltvt,96ddc11dcb259ebd,31.2988041,30.0579646,2022-02-12 20:37:43.113097,99,99.0,1644698263
-MvjDWbeyu9vCV313ep-,96ddc11dcb259ebd,31.298805,30.0579706,2022-02-12 20:37:49.418426,99,99.0,1644698269
-MvjDXWiUvrzSywn09gQ,96ddc11dcb259ebd,31.298805,30.0579706,2022-02-12 20:37:53.134195,99,99.0,1644698273
-MvjDZ39amZUFeMSxovL,96ddc11dcb259ebd,31.2987984,30.0579855,2022-02-12 20:37:59.434672,99,99.0,1644698279
-MvjDZwuP2neKSlN5URj,96ddc11dcb259ebd,31.2987984,30.0579855,2022-02-12 20:38:03.066379,99,99.0,1644698283
-MvjDaSLYD9RTKobQ1Qq,96ddc11dcb259ebd,31.2987258,30.0580644,2022-02-12 20:38:09.238436,99,99.0,1644698289
-MvjDbP6MZMAu0I7PfRf,96ddc11dcb259ebd,31.2987258,30.0580644,2022-02-12 20:38:13.126924,99,99.0,1644698293
-MvjDcv_vO-cSzDPdyiw,96ddc11dcb259ebd,31.2987011,30.0580834,2022-02-12 20:38:19.365850,99,99.0,1644698299
-MvjVTdimgYwB0j8YRHf,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:15.854593,99,99.0,1644702975
-MvjVURga7x5BWUNY8GW,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:19.116418,99,99.0,1644702979
-MvjVVqha6rbVEtDPW9-,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:24.877084,99,99.0,1644702984
-MvjVWprbhjcZbprc2d-,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:28.919744,99,99.0,1644702988
-MvjVYHAiWB2bh9CZOYz,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:34.827285,99,99.0,1644702994
-MvjVZGNgjGt8ltPzxqd,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:38.872642,99,99.0,1644702998
-MvjV_igDPlIHXNbg2ZV,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:44.844045,99,99.0,1644703004
-MvjVaijzY72ZkoLJ_VC,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:48.943258,99,99.0,1644703008
-MvjVdPIYJf_wrugf34y,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:56:59.923467,99,99.0,1644703019
-MvjVeNfqpBWDPcxnl9m,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:03.915668,99,99.0,1644703023
-MvjVgIQQsWJ6ZJuaO-R,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:11.771688,99,99.0,1644703031
-MvjVgsOXyfxiZTc3L4e,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:14.135858,99,99.0,1644703034
-MvjViHT6ZJmDiN_pNMO,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:19.902650,99,99.0,1644703039
-MvjVjHNtCAYx-b4xIHg,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:23.992899,99,99.0,1644703043
-MvjVkivGceLCbkuoIhK,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:29.915776,99,99.0,1644703049
-MvjVlhuY5BqHWBSEug9,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:33.946731,99,99.0,1644703053
-MvjVnCcjH_4ojkUskPe,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:40.070894,99,99.0,1644703060
-MvjVo8ox0MdM6khFdkJ,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:43.924260,99,99.0,1644703063
-MvjVpct3-7ZGMpCh9Fh,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:50.009646,99,99.0,1644703070
-MvjVq__TOWT4eBtTlKx,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 21:57:53.893712,99,99.0,1644703073
-MvjVrzhxaOuVxi0zAcD,96ddc11dcb259ebd,31.2957593,30.0551488,2022-02-12 21:57:59.661164,99,99.0,1644703079
-MvjVt2NPYA4JH6BwcD8,96ddc11dcb259ebd,31.2957593,30.0551488,2022-02-12 21:58:03.992057,99,99.0,1644703083
-MvjVuR5OqoeSvMc-A1u,96ddc11dcb259ebd,31.2957593,30.0551488,2022-02-12 21:58:09.670320,99,99.0,1644703089
-MvjW6qoCHTDF6PkuXMN,96ddc11dcb259ebd,31.2957593,30.0551488,2022-02-12 21:59:04.628134,99,99.0,1644703144
-MvjW7-y6AmZYv4kQyKE,96ddc11dcb259ebd,99.0,99.0,2022-02-12 21:59:05.278535,99,99.0,1644703145
-MvjW7Mcvn8C3O0ealeG,96ddc11dcb259ebd,31.2957593,30.0551488,2022-02-12 21:59:06.728688,99,99.0,1644703146
-MvjacSCxelQCFxiV9fn,96ddc11dcb259ebd,31.2933459,30.052524,2022-02-12 22:23:08.875605,99,99.0,1644704588
-MvjadPCI5LMUoHYafsX,96ddc11dcb259ebd,31.2933459,30.052524,2022-02-12 22:23:12.781424,99,99.0,1644704592
-Mvjaf1DcT_PmfdKDwmM,96ddc11dcb259ebd,31.2933459,30.052524,2022-02-12 22:23:19.438673,99,99.0,1644704599
-MvjagANhIWVeFVigLH1,96ddc11dcb259ebd,31.2933459,30.052524,2022-02-12 22:23:24.120027,99,99.0,1644704604
-Mvjagy5kwdk45ZgTLd6,96ddc11dcb259ebd,31.2933459,30.052524,2022-02-12 22:23:27.366305,99,99.0,1644704607
-Mvjaifk14B14WpK31ta,96ddc11dcb259ebd,31.2930592,30.0522025,2022-02-12 22:23:34.384616,99,99.0,1644704614
-MvjajRQvVz5_Sg17fSn,96ddc11dcb259ebd,31.2930592,30.0522025,2022-02-12 22:23:37.499043,99,99.0,1644704617
-Mvjakvms0fD1Tdv3Q7O,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:23:43.601388,99,99.0,1644704623
-MvjalnMZNCmYDJfzTrp,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:23:47.158995,99,99.0,1644704627
-MvjanLi70HFvlrgTiYt,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:23:53.517545,99,99.0,1644704633
-MvjaoEkoK9p_omonhFg,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:23:57.168713,99,99.0,1644704637
-Mvjaph_Bx6-pZN19W3C,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:03.173414,99,99.0,1644704643
-MvjaqgazmfA1e3nygvx,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:07.206634,99,99.0,1644704647
-Mvjas9Z0YNNdEBt71bH,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:13.220355,99,99.0,1644704653
-Mvjat8dS6Kz-zp64Hdb,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:17.257281,99,99.0,1644704657
-MvjauZaWmYP4Ivn7wqj,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:23.078839,99,99.0,1644704663
-MvjavZvmjyYbnYePNZ2,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:27.195829,99,99.0,1644704667
-Mvjax-6zUj013vutlKT,96ddc11dcb259ebd,31.2972433,30.0569544,2022-02-12 22:24:33.031490,99,99.0,1644704673
-MvjoHtsc5xXkbJTzKhq,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:22:50.615722,99,99.0,1644708170
-MvjoIjAohlox112hEmY,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:22:54.026998,99,99.0,1644708174
-MvjoKB8aDZ1GLH-hpa7,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:22:59.976924,99,99.0,1644708179
-MvjoLBK33VkLYa0b1_O,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:04.085369,99,99.0,1644708184
-MvjoMdNS0QhXfEufiSd,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:10.039963,99,99.0,1644708190
-MvjoNcdLsYtUXDyujy3,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:14.089523,99,99.0,1644708194
-MvjoP3N1xeB3KOmF1fj,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:19.960109,99,99.0,1644708199
-MvjoQ1wOE82cU8ZhXJm,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:23.964546,99,99.0,1644708203
-MvjoRU81MzkEGphe1D_,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:29.865506,99,99.0,1644708209
-MvjoSUNZEFEd09L9ivs,96ddc11dcb259ebd,31.293162,30.052621,2022-02-12 23:23:33.976249,99,99.0,1644708213
-Mvldh9Ly6KRQdWSXtRJ,96ddc11dcb259ebd,31.2981705,30.0634543,2022-02-13 07:55:49.014420,99,99.0,1644738949
-MvldijuCFqBnbyHhVt_,96ddc11dcb259ebd,31.2981705,30.0634543,2022-02-13 07:55:55.511951,99,99.0,1644738955
-Mvldj648-XpiWEhzu3W,96ddc11dcb259ebd,31.2981705,30.0634543,2022-02-13 07:55:56.997673,99,99.0,1644738956
-MvldklrtxtCK3IIKfsp,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:03.830956,99,99.0,1644738963
-MvldpZYajL8kCsd8cyD,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:23.459031,99,99.0,1644738983
-Mvldr1V8oGh7P5GKXcX,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:29.469322,99,99.0,1644738989
-Mvldro_yyN0aCHIY1rI,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:32.676870,99,99.0,1644738992
-Mvldt8IvRlB95WOUcrp,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:38.099282,99,99.0,1644738998
-Mvldu2ElW74XpJz8zBs,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:41.807475,99,99.0,1644739001
-MvldvZ7BweREXmkpTIq,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:48.008558,99,99.0,1644739008
-MvldwUEcRJVtzUWSV__,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:51.791361,99,99.0,1644739011
-MvldxuH8t3Z2m7iNDFc,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:56:57.618751,99,99.0,1644739017
-Mvldyyju9AnLHlXQtRb,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:01.999591,99,99.0,1644739021
-Mvle-Klc2516s5xaKDW,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:07.568961,99,99.0,1644739027
-Mvle0MJ_zu0Ge5xoQxH,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:11.764749,99,99.0,1644739031
-Mvle1kpnF8XBufG12hv,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:17.492958,99,99.0,1644739037
-Mvle2o8chasjJoeV8VZ,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:21.801075,99,99.0,1644739041
-Mvle4CN95NbdkjO2GT5,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:27.512570,99,99.0,1644739047
-Mvle5Ew2sK0lZG7jb75,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:31.772091,99,99.0,1644739051
-Mvle6cnFB96IJPC2o7q,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:37.459356,99,99.0,1644739057
-Mvle7gRCpESv259Apy9,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:41.788369,99,99.0,1644739061
-Mvle94tJcNqc_FDsiEJ,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:47.513373,99,99.0,1644739067
-MvleA6VM7kmRdHPpGW_,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:51.711929,99,99.0,1644739071
-MvleBXsYyB66e7wsPKF,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:57:57.560822,99,99.0,1644739077
-MvleC_7jbS78nu9dMv7,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:01.800740,99,99.0,1644739081
-MvleDwqfqwcPs0Ujfs1,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:07.414638,99,99.0,1644739087
-MvleF08mBsGQxXohdM9,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:11.785450,99,99.0,1644739091
-MvleGPsCmrqpetsWfYN,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:17.528110,99,99.0,1644739097
-MvleHSH0klOAScSAsUR,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:21.778837,99,99.0,1644739101
-MvleIqRLJlBNsHCydlA,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:27.484280,99,99.0,1644739107
-MvleJu-UYL0TJugvYo8,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:31.808200,99,99.0,1644739111
-MvleLGyBR4Q7qRy2Po9,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:37.438085,99,99.0,1644739117
-MvleMJz5WMXUBzZ08Dc,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:41.726970,99,99.0,1644739121
-MvleNikL2dsu4JCy5PJ,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:47.472442,99,99.0,1644739127
-MvleOlyS-OHhWZOPi4W,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:51.774677,99,99.0,1644739131
-MvleQAmXUdUlma1hJzG,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:58:57.522105,99,99.0,1644739137
-MvleRDXepADBFCK7QtC,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:01.793956,99,99.0,1644739141
-MvleSb9VBFpG5mhXA9q,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:07.466567,99,99.0,1644739147
-MvleTeczZD9dACtFkwA,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:11.784825,99,99.0,1644739151
-MvleV1VeHzAEaIlJOYC,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:17.408884,99,99.0,1644739157
-MvleW63d01MiFnJ_mi9,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:21.796424,99,99.0,1644739161
-MvleXWk6mkjTSitTqUz,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:27.600275,99,99.0,1644739167
-MvleYYIgXiB31ov7L1f,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:31.795377,99,99.0,1644739171
-MvleZwNYN3ButvbHduj,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:37.496256,99,99.0,1644739177
-Mvle_zF64DsIakwhH-H,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:41.776715,99,99.0,1644739181
-MvlebMuGkYix1NkXpZW,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:47.450307,99,99.0,1644739187
-MvlecQ6CcLyK6GZ_N7y,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 07:59:51.750977,99,99.0,1644739191
-Mvlee1c2mSvaOJWdYlv,96ddc11dcb259ebd,31.2927443,30.0681485,2022-02-13 07:59:58.376063,99,99.0,1644739198
-MvleersVDT98BtRUmsP,96ddc11dcb259ebd,31.2927443,30.0681485,2022-02-13 08:00:01.783911,99,99.0,1644739201
-MvlegGUJHx_SP8Hzoqd,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 08:00:07.519441,99,99.0,1644739207
-MvlehItqTTXCqEslrYc,96ddc11dcb259ebd,31.2805472,30.0688706,2022-02-13 08:00:11.769776,99,99.0,1644739211
-MvlwklwonELWQmMhgXE,96ddc11dcb259ebd,31.0773215,29.8383047,2022-02-13 09:19:04.572370,99,99.0,1644743944
-Mvlwkv7WDGvBdUJFTgO,96ddc11dcb259ebd,31.0773215,29.8383047,2022-02-13 09:19:05.160810,99,99.0,1644743945
-Mvlwm5VB0wmlP60N3le,96ddc11dcb259ebd,31.0831188,29.8462617,2022-02-13 09:19:09.983968,99,99.0,1644743949
-MvlwnQo3i5uY58X5YSR,96ddc11dcb259ebd,31.0831188,29.8462617,2022-02-13 09:19:15.444691,99,99.0,1644743955
-MvlwobgZnNlX6BTzNaj,96ddc11dcb259ebd,31.0862922,29.8491551,2022-02-13 09:19:20.300895,99,99.0,1644743960
-MvlwpinBMl0DLefeno8,96ddc11dcb259ebd,31.0850521,29.8481605,2022-02-13 09:19:24.851538,99,99.0,1644743964
-Mvlwqw4JZb-Bfz7Mos-,96ddc11dcb259ebd,31.0849982,29.8481172,2022-02-13 09:19:29.797384,99,99.0,1644743969
-Mvlws8v6sB_hNt0s11e,96ddc11dcb259ebd,31.084979,29.8481019,2022-02-13 09:19:34.779875,99,99.0,1644743974
-MvlwtNmKkL92yNvM_wV,96ddc11dcb259ebd,31.0849691,29.8480939,2022-02-13 09:19:39.826338,99,99.0,1644743979
-MvlwuaMMOzbxye4P1en,96ddc11dcb259ebd,31.0849629,29.8480889,2022-02-13 09:19:44.791093,99,99.0,1644743984
-MvlwvowVmR-GehXFYtL,96ddc11dcb259ebd,31.0849579,29.848085,2022-02-13 09:19:49.820862,99,99.0,1644743989
-Mvlwx1m-dUeqTKrjtFJ,96ddc11dcb259ebd,31.0849579,29.848085,2022-02-13 09:19:54.802152,99,99.0,1644743994
-MvlwyGdHnhBEoM1Eubf,96ddc11dcb259ebd,31.0800369,29.8430066,2022-02-13 09:19:59.849561,99,99.0,1644743999
-MvlwzUjerCcDZlvpkqz,96ddc11dcb259ebd,31.0800369,29.8430066,2022-02-13 09:20:04.847309,99,99.0,1644744004
-Mvlx-j1082NJfOUSm0P,96ddc11dcb259ebd,31.0849394,29.8480701,2022-02-13 09:20:09.922866,99,99.0,1644744009
-Mvlx0srlsApXpNjDvul,96ddc11dcb259ebd,31.0849394,29.8480701,2022-02-13 09:20:14.647072,99,99.0,1644744014
-Mvlx26VBhCyMjkezEtC,96ddc11dcb259ebd,31.077138,29.8390281,2022-02-13 09:20:19.679915,99,99.0,1644744019
-Mvlx3LMQGMflj9aoBqe,96ddc11dcb259ebd,31.077138,29.8390281,2022-02-13 09:20:24.727817,99,99.0,1644744024
-Mvlx4_2MPLf00Evwn7Y,96ddc11dcb259ebd,31.077138,29.8390281,2022-02-13 09:20:29.762896,99,99.0,1644744029
-Mvlx5npa3LWryg1ROFi,96ddc11dcb259ebd,31.0759377,29.8372951,2022-02-13 09:20:34.805690,99,99.0,1644744034
-Mvlx73vSf-v75SfTWv4,96ddc11dcb259ebd,31.075611,29.836617,2022-02-13 09:20:39.995489,99,99.0,1644744039
-MvlxqQJTdmaGLUo0EtZ,96ddc11dcb259ebd,31.05618,29.8037133,2022-02-13 09:23:49.844283,99,99.0,1644744229
-Mvlxrd0OFMNFm10KS3y,96ddc11dcb259ebd,31.0556476,29.8032644,2022-02-13 09:23:54.816913,99,99.0,1644744234
-MvlxspghML508TlqmUh,96ddc11dcb259ebd,31.0554761,29.8030276,2022-02-13 09:23:59.724140,99,99.0,1644744239
-MvlxvJmJL3Aix7hemxO,96ddc11dcb259ebd,31.0541306,29.80142,2022-02-13 09:24:09.906538,99,99.0,1644744249
-Mvlxwhhn5IgKasEMgYE,96ddc11dcb259ebd,31.0536655,29.8007886,2022-02-13 09:24:15.597176,99,99.0,1644744255
-Mvlxxi1kTUkvmg_Z0q9,96ddc11dcb259ebd,31.0531436,29.7999338,2022-02-13 09:24:19.714115,99,99.0,1644744259
-MvlxywJAJxADSpsqktW,96ddc11dcb259ebd,31.0526767,29.7989933,2022-02-13 09:24:24.724670,99,99.0,1644744264
-Mvly-9zvZzFBfirGn2s,96ddc11dcb259ebd,31.0522136,29.7979836,2022-02-13 09:24:29.759211,99,99.0,1644744269
-Mvly0Ln2MIQwaBaV38M,96ddc11dcb259ebd,31.0517177,29.7969347,2022-02-13 09:24:34.611571,99,99.0,1644744274
-Mvly1akCMLzKaxG9pV7,96ddc11dcb259ebd,31.0512087,29.7958358,2022-02-13 09:24:39.728180,99,99.0,1644744279
-Mvly2oSOgv1mBnUs92_,96ddc11dcb259ebd,31.0506621,29.7946802,2022-02-13 09:24:44.701790,99,99.0,1644744284
-Mvly423QsyWeV5nuZAb,96ddc11dcb259ebd,31.0501077,29.7935086,2022-02-13 09:24:49.732629,99,99.0,1644744289
-Mvly5FvUyjX229uVg9Q,96ddc11dcb259ebd,31.0495564,29.7923377,2022-02-13 09:24:54.715097,99,99.0,1644744294
-Mvly6TTjow2IGm71RF7,96ddc11dcb259ebd,31.0490067,29.7911689,2022-02-13 09:24:59.678776,99,99.0,1644744299
-Mvly7hEZSs4sklcaER9,96ddc11dcb259ebd,31.0484666,29.7900107,2022-02-13 09:25:04.718930,99,99.0,1644744304
-Mvly8x0FSJIO6q6TgP8,96ddc11dcb259ebd,31.0479742,29.7889454,2022-02-13 09:25:09.825590,99,99.0,1644744309
-MvlyADaa4sV7R0dokP5,96ddc11dcb259ebd,31.0474742,29.7878709,2022-02-13 09:25:15.046358,99,99.0,1644744315
